Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,price/km,luxury,eco,relative_age
Renault,Rare,2002,Hatchback,250000.0,2200.0,Diesel,Manual,3000.0,20,12500.0,0.012,no,no,old
Ford,Fusion,2015,Sedan,207000.0,2000.0,Petrol,Automatic,12700.0,7,29571.42857142857,0.06135265700483092,no,no,kind_old
Volkswagen,Passat,1994,Sedan,293000.0,2000.0,Metan/Propan,Manual,1950.0,28,10464.285714285714,0.0066552901023890785,no,no,old
Smart,Rare,2016,Sedan,50000.0,1950.0,Diesel,Automatic,10900.0,6,8333.333333333334,0.218,no,no,kind_old
Mercedes,B Class,2008,Minivan,168000.0,1599.0,Petrol,Manual,5900.0,14,12000.0,0.03511904761904762,no,no,old
Skoda,Octavia,2006,Hatchback,125600.0,1800.0,Petrol,Manual,3200.0,16,7850.0,0.025477707006369428,no,no,old
Peugeot,Rare,2006,Sedan,185000.0,2000.0,Petrol,Manual,2300.0,16,11562.5,0.012432432432432432,no,no,old
Opel,Astra,2008,Universal,154000.0,1900.0,Diesel,Manual,2550.0,14,11000.0,0.016558441558441557,no,no,old
Vaz,Rare,1986,Sedan,12345.0,111.0,Metan/Propan,Manual,1500.0,36,342.9166666666667,0.12150668286755771,no,no,old
Mazda,3,2007,Hatchback,120000.0,1400.0,Petrol,Manual,3200.0,15,8000.0,0.02666666666666667,no,no,old
Lexus,RX Series,2002,SUV,187000.0,3000.0,Petrol,Automatic,4000.0,20,9350.0,0.0213903743315508,no,no,old
Volkswagen,Transporter,2006,Minivan,187000.0,1900.0,Diesel,Manual,4000.0,16,11687.5,0.0213903743315508,no,no,old
Vaz,2106,1997,Sedan,18800.0,1600.0,Petrol,Manual,3700.0,25,752.0,0.19680851063829788,no,no,old
Toyota,Corolla Verso,2003,Minivan,270000.0,1600.0,Petrol,Manual,4100.0,19,14210.526315789471,0.015185185185185185,no,no,old
Volkswagen,Passat,1994,Sedan,248520.0,2000.0,Petrol,Manual,2400.0,28,8875.714285714286,0.009657170449058426,no,no,old
Audi,A6,2003,Universal,369000.0,2496.0,Diesel,Automatic,4300.0,19,19421.052631578947,0.011653116531165311,no,no,old
BMW,Rare,2015,Sedan,78000.0,3000.0,Petrol,Automatic,42000.0,7,11142.857142857143,0.5384615384615384,yes,no,kind_old
Jaguar,Rare,2005,Sedan,20000.0,2000.0,Diesel,Manual,900.0,17,1176.470588235294,0.045,no,no,old
Opel,Vectra,1991,Hatchback,285000.0,1598.0,Petrol,Manual,1400.0,31,9193.548387096776,0.004912280701754386,no,no,old
Skoda,Fabia,2008,Universal,206300.0,1422.0,Diesel,Manual,4700.0,14,14735.714285714286,0.022782355792535142,no,no,old
Mercedes,E Class,2004,Universal,385000.0,2700.0,Diesel,Automatic,4300.0,18,21388.88888888889,0.011168831168831168,no,no,old
Opel,Astra,2009,Universal,20000.0,1300.0,Diesel,Manual,4900.0,13,1538.4615384615386,0.245,no,no,old
Jaguar,Rare,2007,Sedan,88000.0,2720.0,Diesel,Automatic,11999.0,15,5866.666666666667,0.13635227272727274,no,no,old
Audi,A6,2001,Universal,300000.0,2500.0,Diesel,Manual,4500.0,21,14285.714285714286,0.015,no,no,old
Renault,Grand Scenic,2011,Minivan,186000.0,1500.0,Diesel,Manual,5500.0,11,16909.090909090908,0.02956989247311828,no,no,old
Opel,Zafira,2002,Minivan,298000.0,2000.0,Diesel,Manual,2200.0,20,14900.0,0.00738255033557047,no,no,old
Skoda,Rare,2020,SUV,18000.0,2000.0,Petrol,Automatic,28999.0,2,9000.0,1.6110555555555555,no,no,kind_old
Volkswagen,Passat,2013,Universal,177000.0,1968.0,Diesel,Manual,12000.0,9,19666.666666666668,0.06779661016949153,no,no,kind_old
Toyota,Rare,2005,Minivan,312000.0,200.0,Diesel,Manual,3000.0,17,18352.941176470587,0.009615384615384616,no,no,old
Volkswagen,Passat,1996,Universal,36000.0,1900.0,Diesel,Manual,1150.0,26,1384.6153846153843,0.03194444444444444,no,no,old
Volkswagen,Touran,2007,Minivan,100000.0,1400.0,Petrol,Manual,7000.0,15,6666.666666666667,0.07,no,no,old
cheap_rare,Rare,1994,Sedan,200000.0,2800.0,Metan/Propan,Manual,2000.0,28,7142.857142857143,0.01,no,no,old
Vaz,Rare,2001,Sedan,150000.0,1500.0,Metan/Propan,Manual,1700.0,21,7142.857142857143,0.011333333333333334,no,no,old
cheap_rare,Rare,2000,Cabriolet,5889.0,2000.0,Petrol,Manual,2500.0,22,267.6818181818182,0.42452029206996095,no,no,old
cheap_rare,Rare,1994,Cabriolet,30000.0,1400.0,Petrol,Manual,1400.0,28,1071.428571428571,0.04666666666666667,no,no,old
Mitsubishi,Outlander,2004,SUV,112000.0,2000.0,Petrol,Manual,3200.0,18,6222.222222222223,0.02857142857142857,no,no,old
Mazda,626,1994,Hatchback,178000.0,1800.0,Petrol,Manual,550.0,28,6357.142857142857,0.003089887640449438,no,no,old
Mazda,Rare,2004,Hatchback,152000.0,1500.0,Petrol,Manual,1400.0,18,8444.444444444445,0.009210526315789473,no,no,old
Volkswagen,Touareg,2005,SUV,220000.0,2500.0,Diesel,Automatic,5300.0,17,12941.176470588236,0.02409090909090909,no,no,old
Hyundai,Rare,2013,Sedan,85000.0,1600.0,Petrol,Manual,4900.0,9,9444.444444444443,0.05764705882352941,no,no,kind_old
Volkswagen,Rare,2006,Hatchback,89000.0,2000.0,Petrol,Automatic,2600.0,16,5562.5,0.029213483146067417,no,no,old
Toyota,Auris,2008,Hatchback,210000.0,1400.0,Diesel,Manual,6800.0,14,15000.0,0.03238095238095238,no,no,old
Opel,Rare,1996,Universal,220000.0,2500.0,Diesel,Manual,1800.0,26,8461.538461538461,0.008181818181818182,no,no,old
Peugeot,Rare,2009,Hatchback,116000.0,1600.0,Petrol,Manual,5399.0,13,8923.076923076924,0.04654310344827586,no,no,old
Volkswagen,Caddy,2001,Combi,223000.0,1900.0,Diesel,Manual,1050.0,21,10619.047619047618,0.0047085201793721975,no,no,old
BMW,5 Series,2014,Sedan,135000.0,1995.0,Diesel,Manual,17500.0,8,16875.0,0.12962962962962962,no,no,kind_old
Volkswagen,Golf,2005,Coupe,280000.0,1400.0,Metan/Propan,Manual,3300.0,17,16470.58823529412,0.011785714285714287,no,no,old
Skoda,Rare,2010,Minivan,224000.0,1200.0,Diesel,Manual,4500.0,12,18666.666666666668,0.020089285714285716,no,no,old
Volkswagen,Rare,2001,Hatchback,65000.0,1200.0,Diesel,Manual,1300.0,21,3095.2380952380954,0.02,no,no,old
cheap_rare,Rare,2008,SUV,87500.0,2400.0,Petrol,Manual,2800.0,14,6250.0,0.032,no,no,old
Volkswagen,Golf,2003,Universal,189000.0,1400.0,Petrol,Manual,1700.0,19,9947.368421052632,0.008994708994708995,no,no,old
Volkswagen,Caddy,2009,Minivan,367907.0,1900.0,Diesel,Manual,5400.0,13,28300.53846153846,0.014677622333905035,no,no,old
Renault,Rare,2004,Minivan,123000.0,2000.0,Petrol,Manual,2350.0,18,6833.333333333333,0.019105691056910568,no,no,old
Citroen,C3,2006,Hatchback,123500.0,1400.0,Diesel,Manual,1550.0,16,7718.75,0.012550607287449392,no,no,old
cheap_rare,Rare,2008,Hatchback,23000.0,800.0,Petrol,Manual,1100.0,14,1642.857142857143,0.04782608695652174,no,no,old
Renault,Scenic,2010,Minivan,189000.0,1500.0,Diesel,Manual,3800.0,12,15750.0,0.020105820105820106,no,no,old
Audi,A4,2009,Sedan,115000.0,2000.0,Petrol,Manual,5300.0,13,8846.153846153846,0.04608695652173913,no,no,old
Hyundai,Getz,2005,Hatchback,156000.0,1400.0,Diesel,Manual,1700.0,17,9176.470588235294,0.010897435897435897,no,no,old
Hyundai,Tucson,2012,Crossover,89500.0,2000.0,Petrol,Manual,6500.0,10,8950.0,0.07262569832402235,no,no,kind_old
Dacia,Logan,2011,Sedan,156000.0,1600.0,Metan/Propan,Manual,1700.0,11,14181.818181818182,0.010897435897435897,no,no,old
Fiat,Rare,2000,Minivan,198000.0,2000.0,Diesel,Manual,1250.0,22,9000.0,0.006313131313131313,no,no,old
Honda,Accord,1998,Sedan,320000.0,1850.0,Petrol,Manual,2400.0,24,13333.333333333334,0.0075,no,no,old
Audi,Altele,2020,Sedan,25000.0,2950.0,Petrol,Automatic,43000.0,2,12500.0,1.72,yes,no,kind_old
Vaz,2106,1990,Sedan,160000.0,1300.0,Petrol,Manual,7000.0,32,5000.0,0.04375,no,no,old
Toyota,Rare,2011,Hatchback,156000.0,1400.0,Diesel,Manual,4200.0,11,14181.818181818182,0.026923076923076925,no,no,old
Nissan,Juke,2008,Crossover,96000.0,1600.0,Petrol,Automatic,4700.0,14,6857.142857142857,0.04895833333333333,no,no,old
Nissan,X-Trail,2014,Crossover,89000.0,1600.0,Diesel,Manual,7300.0,8,11125.0,0.08202247191011236,no,no,kind_old
KIA,Rare,2007,Minivan,125000.0,2000.0,Diesel,Automatic,3150.0,15,8333.333333333334,0.0252,no,no,old
Toyota,Auris,2012,Hatchback,180000.0,1400.0,Diesel,Manual,8490.0,10,18000.0,0.04716666666666667,no,no,kind_old
KIA,Rio,2008,Sedan,123500.0,1500.0,Diesel,Manual,2600.0,14,8821.42857142857,0.021052631578947368,no,no,old
Volkswagen,Golf,2006,Hatchback,180000.0,1600.0,Petrol,Manual,3200.0,16,11250.0,0.017777777777777778,no,no,old
Land Rover,Freelander,2008,SUV,120000.0,2000.0,Diesel,Automatic,5200.0,14,8571.42857142857,0.043333333333333335,no,no,old
Toyota,Rav 4,2006,Crossover,125000.0,2200.0,Diesel,Manual,6200.0,16,7812.5,0.0496,no,no,old
Volkswagen,Golf,1999,Hatchback,337600.0,1400.0,Petrol,Manual,2700.0,23,14678.260869565218,0.007997630331753554,no,no,old
Mazda,3,2015,Sedan,45000.0,2000.0,Petrol,Automatic,8800.0,7,6428.571428571428,0.19555555555555557,no,no,kind_old
Volkswagen,Vento,1995,Sedan,220000.0,1800.0,Petrol,Manual,499.0,27,8148.148148148148,0.002268181818181818,no,no,old
Renault,Megane,2004,Universal,450000.0,1400.0,Metan/Propan,Manual,2700.0,18,25000.0,0.006,no,no,old
Ford,Focus,2013,Sedan,85000.0,1600.0,Petrol,Automatic,4300.0,9,9444.444444444443,0.05058823529411765,no,no,kind_old
Renault,Megane,2005,Universal,150000.0,1500.0,Diesel,Manual,1600.0,17,8823.529411764706,0.010666666666666666,no,no,old
Audi,Q5,2013,Crossover,84000.0,2000.0,Diesel,Automatic,9200.0,9,9333.333333333334,0.10952380952380952,no,no,kind_old
Ford,Fusion,2007,Hatchback,113200.0,1400.0,Petrol,Manual,1800.0,15,7546.666666666667,0.015901060070671377,no,no,old
Mazda,Rare,2006,Microvan,130000.0,2000.0,Petrol,Manual,2900.0,16,8125.0,0.022307692307692306,no,no,old
Fiat,Rare,2010,Minivan,310000.0,1298.0,Diesel,Manual,4499.0,12,25833.33333333333,0.014512903225806452,no,no,old
Mazda,6,2004,Sedan,216000.0,2300.0,Metan/Propan,Manual,3550.0,18,12000.0,0.016435185185185185,no,no,old
Audi,A4,1999,Universal,300000.0,1900.0,Diesel,Manual,1050.0,23,13043.478260869566,0.0035,no,no,old
Renault,Laguna,2000,Universal,232800.0,1900.0,Diesel,Manual,1800.0,22,10581.818181818182,0.007731958762886598,no,no,old
BMW,Rare,2012,Crossover,182000.0,1998.0,Diesel,Automatic,15200.0,10,18200.0,0.08351648351648351,no,no,kind_old
Mercedes,C Class,2001,Universal,266000.0,2200.0,Diesel,Manual,1700.0,21,12666.666666666666,0.006390977443609023,no,no,old
Vaz,2106,1984,Sedan,73000.0,1300.0,Petrol,Manual,8500.0,38,1921.0526315789475,0.11643835616438356,no,no,old
BMW,3 Series,1996,Sedan,268000.0,1800.0,Petrol,Manual,2100.0,26,10307.692307692309,0.007835820895522387,no,no,old
Volkswagen,Passat,2013,Universal,186000.0,2000.0,Diesel,Manual,12400.0,9,20666.666666666668,0.06666666666666667,no,no,kind_old
Opel,Vectra,1999,Hatchback,45000.0,1800.0,Metan/Propan,Manual,1450.0,23,1956.5217391304348,0.03222222222222222,no,no,old
Audi,A6,2008,Universal,255000.0,2700.0,Diesel,Manual,4650.0,14,18214.285714285717,0.018235294117647058,no,no,old
Renault,Laguna,2011,Sedan,114000.0,1500.0,Diesel,Manual,6700.0,11,10363.636363636364,0.058771929824561406,no,no,old
Dacia,Logan,2007,Sedan,480000.0,1400.0,Metan/Propan,Manual,2700.0,15,32000.0,0.005625,no,no,old
Opel,Rare,1999,Coupe,123459.0,1550.0,Petrol,Manual,1550.0,23,5367.782608695652,0.012554775269522676,no,no,old
Dacia,Logan,2005,Sedan,300000.0,1400.0,Metan/Propan,Manual,2500.0,17,17647.058823529413,0.008333333333333333,no,no,old
Hyundai,Rare,2007,Hatchback,89560.0,1100.0,Petrol,Manual,2600.0,15,5970.666666666667,0.029030817329164807,no,no,old
BMW,X5,2016,Crossover,70123.0,2000.0,Plug-in Hybrid,Automatic,19650.0,6,11687.166666666666,0.28022189581164525,no,yes,kind_old
Toyota,Rare,2014,Universal,170000.0,1800.0,Hybrid,Automatic,10800.0,8,21250.0,0.06352941176470588,no,yes,kind_old
Honda,Civic,2017,Sedan,28200.0,1500.0,Petrol,Automatic,14000.0,5,5640.0,0.49645390070921985,no,no,kind_old
BMW,X5,2005,Crossover,220000.0,3000.0,Diesel,Automatic,5200.0,17,12941.176470588236,0.023636363636363636,no,no,old
KIA,Optima,2014,Sedan,60000.0,2000.0,Metan/Propan,Automatic,10350.0,8,7500.0,0.1725,no,no,kind_old
Volkswagen,Caddy,2002,Combi,360000.0,1900.0,Diesel,Manual,2800.0,20,18000.0,0.0077777777777777776,no,no,old
Volkswagen,Transporter,1998,Minivan,236598.0,1890.0,Diesel,Manual,3600.0,24,9858.25,0.015215682296553647,no,no,old
Honda,Civic,2004,Hatchback,200000.0,1600.0,Petrol,Manual,4500.0,18,11111.111111111111,0.0225,no,no,old
Renault,Megane,2006,Universal,150000.0,1500.0,Diesel,Manual,2300.0,16,9375.0,0.015333333333333332,no,no,old
Land Rover,Freelander,2009,Crossover,120000.0,2200.0,Diesel,Manual,7200.0,13,9230.76923076923,0.06,no,no,old
Renault,Rare,2016,Crossover,130000.0,1500.0,Diesel,Automatic,9900.0,6,21666.666666666668,0.07615384615384616,no,no,kind_old
Mitsubishi,Galant,1997,Sedan,260000.0,2000.0,Petrol,Manual,2200.0,25,10400.0,0.008461538461538461,no,no,old
Volkswagen,Golf,1991,Hatchback,11111.0,1600.0,Petrol,Manual,850.0,31,358.4193548387097,0.07650076500765007,no,no,old
Mercedes,E Class,2015,Sedan,248800.0,2200.0,Diesel,Automatic,20000.0,7,35542.857142857145,0.08038585209003216,yes,no,kind_old
KIA,Sportage,2012,Crossover,162000.0,2000.0,Petrol,Automatic,9999.0,10,16200.0,0.06172222222222222,no,no,kind_old
Renault,Megane,2010,Universal,241000.0,1500.0,Diesel,Manual,5100.0,12,20083.33333333333,0.02116182572614108,no,no,old
Skoda,Octavia,2011,Universal,170000.0,1400.0,Petrol,Manual,5650.0,11,15454.545454545454,0.03323529411764706,no,no,old
BMW,5 Series,1999,Sedan,333000.0,2500.0,Petrol,Automatic,4000.0,23,14478.260869565218,0.012012012012012012,no,no,old
Volkswagen,Golf,1996,Hatchback,11111.0,1984.0,Petrol,Manual,1000.0,26,427.34615384615387,0.09000090000900009,no,no,old
Citroen,Rare,2009,Sedan,187000.0,1500.0,Petrol,Manual,3300.0,13,14384.615384615385,0.01764705882352941,no,no,old
Dacia,Sandero,2012,Hatchback,90000.0,1400.0,Petrol,Manual,2500.0,10,9000.0,0.027777777777777776,no,no,kind_old
BMW,3 Series,2005,Sedan,180000.0,2000.0,Diesel,Manual,4500.0,17,10588.235294117649,0.025,no,no,old
Fiat,Rare,2000,Minivan,222222.0,1900.0,Diesel,Manual,800.0,22,10101.0,0.0036000036000036,no,no,old
Volkswagen,Passat,2003,Sedan,302000.0,1800.0,Metan/Propan,Automatic,4200.0,19,15894.736842105263,0.01390728476821192,no,no,old
BMW,5 Series,2001,Sedan,368569.0,3000.0,Diesel,Manual,7500.0,21,17550.904761904763,0.020348971291671302,no,no,old
BMW,5 Series,1989,Sedan,325000.0,2500.0,Metan/Propan,Manual,2000.0,33,9848.484848484848,0.006153846153846154,no,no,old
Volkswagen,Golf,1987,Hatchback,304472.0,1600.0,Diesel,Manual,900.0,35,8699.2,0.002955936834914212,no,no,old
Toyota,Corolla,2005,Hatchback,240000.0,1400.0,Diesel,Manual,5200.0,17,14117.64705882353,0.021666666666666667,no,no,old
Mitsubishi,Rare,2005,Hatchback,185000.0,1300.0,Petrol,Manual,2800.0,17,10882.35294117647,0.015135135135135135,no,no,old
Citroen,Rare,2010,Minivan,250000.0,1600.0,Diesel,Automatic,7200.0,12,20833.33333333333,0.0288,no,no,old
Toyota,Corolla,2004,Sedan,274358.0,1399.0,Diesel,Manual,5200.0,18,15242.111111111111,0.018953338338958587,no,no,old
Hyundai,Rare,1994,Sedan,300000.0,1500.0,Petrol,Manual,750.0,28,10714.285714285714,0.0025,no,no,old
Skoda,Superb,2011,Universal,239000.0,2000.0,Diesel,Automatic,11700.0,11,21727.272727272728,0.04895397489539749,no,no,old
Mitsubishi,Galant,1993,Hatchback,400000.0,1800.0,Petrol,Manual,600.0,29,13793.103448275862,0.0015,no,no,old
Mercedes,E Class,1999,Sedan,500000.0,2000.0,Metan/Propan,Manual,2900.0,23,21739.130434782608,0.0058,no,no,old
KIA,Rare,2017,Crossover,215000.0,1600.0,Hybrid,Automatic,13399.0,5,43000.0,0.06232093023255814,no,yes,kind_old
Chrysler,Rare,2008,Sedan,102000.0,3500.0,Petrol,Automatic,2600.0,14,7285.714285714285,0.025490196078431372,no,no,old
Mazda,6,2009,Universal,240000.0,1998.0,Diesel,Manual,6100.0,13,18461.53846153846,0.025416666666666667,no,no,old
Tesla,Rare,2015,Sedan,65000.0,0.0,Electric,Automatic,40000.0,7,9285.714285714286,0.6153846153846154,yes,yes,kind_old
Subaru,Rare,2002,Universal,315000.0,1994.0,Metan/Propan,Manual,2600.0,20,15750.0,0.008253968253968255,no,no,old
Volkswagen,Golf,2010,Hatchback,157000.0,1400.0,Petrol,Manual,7800.0,12,13083.333333333334,0.049681528662420385,no,no,old
Toyota,Rare,2009,Universal,279000.0,998.0,Petrol,Manual,3500.0,13,21461.53846153846,0.012544802867383513,no,no,old
BMW,X3,2017,SUV,203000.0,1997.0,Diesel,Automatic,23000.0,5,40600.0,0.11330049261083744,no,no,kind_old
Volkswagen,Touareg,2006,Crossover,169000.0,2500.0,Diesel,Manual,9999.0,16,10562.5,0.059165680473372784,no,no,old
Renault,Megane,2011,Hatchback,213000.0,1500.0,Diesel,Manual,5500.0,11,19363.636363636364,0.025821596244131457,no,no,old
Peugeot,Rare,2011,Hatchback,94000.0,100.0,Petrol,Manual,2500.0,11,8545.454545454546,0.026595744680851064,no,no,old
Toyota,Corolla,2007,Hatchback,291500.0,1368.0,Diesel,Manual,6050.0,15,19433.33333333333,0.020754716981132074,no,no,old
Dacia,Logan,2010,Universal,193000.0,1500.0,Diesel,Automatic,4150.0,12,16083.333333333334,0.021502590673575128,no,no,old
Mercedes,C Class,2005,Universal,27000.0,1800.0,Petrol,Automatic,6100.0,17,1588.235294117647,0.22592592592592592,no,no,old
Skoda,Octavia,2011,Hatchback,220000.0,1600.0,Diesel,Manual,8600.0,11,20000.0,0.03909090909090909,no,no,old
Chevrolet,Rare,2018,SUV,33000.0,1800.0,Petrol,Automatic,13750.0,4,8250.0,0.4166666666666667,no,no,kind_old
BMW,3 Series,2000,Sedan,340000.0,1800.0,Petrol,Manual,3300.0,22,15454.545454545454,0.009705882352941177,no,no,old
Subaru,Rare,2007,Minivan,122000.0,2000.0,Petrol,Automatic,6299.0,15,8133.333333333333,0.05163114754098361,no,no,old
Hyundai,Matrix,2006,Minivan,220000.0,1500.0,Diesel,Manual,3500.0,16,13750.0,0.015909090909090907,no,no,old
BMW,3 Series,2000,Universal,480000.0,1985.0,Petrol,Manual,3800.0,22,21818.18181818182,0.007916666666666667,no,no,old
Toyota,Corolla,2015,Sedan,180000.0,1600.0,Metan/Propan,Automatic,9100.0,7,25714.285714285717,0.050555555555555555,no,no,kind_old
Toyota,Auris,2012,Hatchback,185000.0,1400.0,Diesel,Manual,8490.0,10,18500.0,0.04589189189189189,no,no,kind_old
Opel,Astra,2006,Universal,123456.0,1300.0,Diesel,Manual,2700.0,16,7716.0,0.0218701399688958,no,no,old
Audi,A6,2000,Sedan,123456.0,2500.0,Diesel,Manual,2000.0,22,5611.636363636364,0.016200103680663557,no,no,old
Volkswagen,Golf,2001,Hatchback,123456.0,1600.0,Petrol,Manual,2000.0,21,5878.857142857143,0.016200103680663557,no,no,old
Fiat,Rare,2015,Universal,101000.0,1300.0,Diesel,Manual,5800.0,7,14428.57142857143,0.05742574257425743,no,no,kind_old
Opel,Combo,2007,Universal,282000.0,1248.0,Diesel,Manual,4100.0,15,18800.0,0.014539007092198582,no,no,old
Volkswagen,Golf,1992,Universal,1000000.0,1008.0,Petrol,Manual,1850.0,30,33333.333333333336,0.00185,no,no,old
Renault,Kangoo,2010,Combi,160000.0,1500.0,Diesel,Manual,4199.0,12,13333.333333333334,0.02624375,no,no,old
Audi,A6,2003,Sedan,302000.0,2500.0,Diesel,Automatic,3700.0,19,15894.736842105263,0.012251655629139073,no,no,old
Hyundai,Santa FE,2006,SUV,181000.0,2700.0,Metan/Propan,Automatic,8500.0,16,11312.5,0.04696132596685083,no,no,old
Opel,Astra,2011,Hatchback,192000.0,1300.0,Diesel,Manual,5500.0,11,17454.545454545456,0.028645833333333332,no,no,old
Audi,A4,2010,Universal,203650.0,1795.0,Petrol,Manual,8300.0,12,16970.833333333332,0.04075619936164989,no,no,old
Mercedes,C Class,2003,Coupe,190000.0,1800.0,Petrol,Manual,3600.0,19,10000.0,0.018947368421052633,no,no,old
Nissan,Primera,1996,Sedan,270000.0,1600.0,Petrol,Manual,1800.0,26,10384.615384615385,0.006666666666666667,no,no,old
Dacia,Rare,2014,Minivan,202870.0,1600.0,Metan/Propan,Manual,5000.0,8,25358.75,0.024646325232907773,no,no,kind_old
Renault,Kadjar,2016,SUV,153000.0,1500.0,Diesel,Automatic,12700.0,6,25500.0,0.08300653594771241,no,no,kind_old
Volkswagen,Golf,2007,Hatchback,230000.0,1400.0,Petrol,Manual,4100.0,15,15333.333333333334,0.017826086956521738,no,no,old
Lexus,Es Series,2012,Sedan,147000.0,2499.0,Hybrid,Automatic,15999.0,10,14700.0,0.10883673469387756,yes,yes,kind_old
Opel,Astra,2007,Hatchback,10000.0,1600.0,Petrol,Manual,3800.0,15,666.6666666666666,0.38,no,no,old
Volkswagen,Caddy,2015,Combi,190000.0,1600.0,Diesel,Manual,8990.0,7,27142.85714285714,0.047315789473684214,no,no,kind_old
Audi,100,1993,Sedan,222222.0,2400.0,Diesel,Manual,2000.0,29,7662.827586206897,0.009000009000009,no,no,old
Ford,Rare,2009,Pickup,228000.0,2500.0,Diesel,Manual,8300.0,13,17538.46153846154,0.03640350877192983,no,no,old
Renault,Scenic,2010,Minivan,12345.0,1500.0,Diesel,Manual,5500.0,12,1028.75,0.44552450384771164,no,no,old
Dacia,Logan Mcv,2009,Minivan,175000.0,1500.0,Diesel,Manual,4400.0,13,13461.53846153846,0.025142857142857144,no,no,old
Mercedes,E Class,2007,Sedan,300000.0,3000.0,Diesel,Automatic,6200.0,15,20000.0,0.020666666666666667,no,no,old
Renault,Megane,2005,Hatchback,315000.0,1500.0,Diesel,Automatic,3000.0,17,18529.41176470588,0.009523809523809525,no,no,old
Volvo,XC60,2015,Crossover,268000.0,1969.0,Diesel,Automatic,18300.0,7,38285.71428571428,0.06828358208955224,no,no,kind_old
Ford,Focus,2015,Universal,184556.0,1500.0,Diesel,Manual,7400.0,7,26365.14285714286,0.040096230954290296,no,no,kind_old
Volvo,XC90,2016,Crossover,140000.0,2000.0,Diesel,Automatic,31000.0,6,23333.33333333333,0.22142857142857142,no,no,kind_old
Hyundai,Accent,2000,Sedan,315000.0,1300.0,Petrol,Manual,1400.0,22,14318.181818181818,0.0044444444444444444,no,no,old
Dacia,Sandero,2010,Hatchback,212000.0,1500.0,Diesel,Manual,4100.0,12,17666.666666666668,0.019339622641509433,no,no,old
Peugeot,206,2004,Hatchback,255000.0,1400.0,Petrol,Manual,2100.0,18,14166.666666666666,0.00823529411764706,no,no,old
Volkswagen,Jetta,2013,Sedan,175000.0,1400.0,Hybrid,Automatic,8300.0,9,19444.444444444445,0.04742857142857143,no,yes,kind_old
Opel,Astra,2008,Universal,380000.0,1700.0,Diesel,Manual,2200.0,14,27142.85714285714,0.005789473684210527,no,no,old
Renault,Kangoo,2006,Combi,190000.0,1461.0,Diesel,Manual,4200.0,16,11875.0,0.022105263157894735,no,no,old
KIA,Ceed,2008,Hatchback,170000.0,1600.0,Diesel,Manual,6500.0,14,12142.857142857143,0.03823529411764706,no,no,old
Skoda,Rare,2007,Sedan,230000.0,2000.0,Petrol,Manual,6800.0,15,15333.333333333334,0.029565217391304348,no,no,old
Nissan,Qashqai,2011,Crossover,150666.0,1500.0,Diesel,Manual,8200.0,11,13696.90909090909,0.054425019579732656,no,no,old
